Name,Position,Team,URL
Abdallah Sima,FW,Angers,/en/players/fdbde523/Abdallah-Sima
Mohamed Simakan,DF,RB Leipzig,/en/players/fcb27134/Mohamed-Simakan
Giovanni Simeone,FW,Napoli,/en/players/343c0d52/Giovanni-Simeone
Ellis Simms,FW,Everton,/en/players/26d3b5be/Ellis-Simms
Eduardo Simões,DF,Hoffenheim,/en/players/7ec723b7/Eduardo-Simoes
Moses Simon,FW,Nantes,/en/players/5f3eaaf5/Moses-Simon
Unai Simón,GK,Athletic Club,/en/players/5dcf3e90/Unai-Simon
Lassine Sinayoko,MF,Auxerre,/en/players/5e5249c8/Lassine-Sinayoko
Wilfried Singo,DF,Torino,/en/players/8b609c34/Wilfried-Singo
Luis Sinisterra,FW,Leeds United,/en/players/8e16dd48/Luis-Sinisterra
Daley Sinkgraven,DF,Leverkusen,/en/players/73000a79/Daley-Sinkgraven
Tobias Sippel,GK,M'Gladbach,/en/players/0d8a37c2/Tobias-Sippel
Hugo Siquet,DF,Freiburg,/en/players/c6cf860f/Hugo-Siquet
Ibrahima Sissoko,MF,Strasbourg,/en/players/0f8418aa/Ibrahima-Sissoko
Moussa Sissoko,MF,Nantes,/en/players/2acd49b9/Moussa-Sissoko
Tim Skarke,DF,Union Berlin,/en/players/65857fdf/Tim-Skarke
Ellyes Skhiri,MF,Köln,/en/players/c2211709/Ellyes-Skhiri
Oliver Skipp,MF,Tottenham,/en/players/6250083a/Oliver-Skipp
Leo Skiri Østigård,DF,Napoli,/en/players/b35a7399/Leo-Skiri-Ostigard
Łukasz Skorupski,GK,Bologna,/en/players/ab4449d6/Lukasz-Skorupski
Robert Skov,DF,Hoffenheim,/en/players/ff98492b/Robert-Skov
Milan Škriniar,DF,Inter,/en/players/30f5ffa9/Milan-Skriniar
Naatan Skyttä,MF,Toulouse,/en/players/d7547531/Naatan-Skytta
Islam Slimani,FW,Brest,/en/players/ffec9769/Islam-Slimani
Chris Smalling,DF,Roma,/en/players/b6964eb6/Chris-Smalling
Adam Smith,DF,Bournemouth,/en/players/20b104bc/Adam-Smith
Emile Smith Rowe,MF,Arsenal,/en/players/17695062/Emile-Smith-Rowe
Hrvoje Smolčić,DF,Eint Frankfurt,/en/players/c967f6b8/Hrvoje-Smolcic
Cédric Soares,DF,Arsenal,/en/players/839c14e1/Cedric-Soares
Danilo Soares,DF,Bochum,/en/players/c05f2f8c/Danilo-Soares
Rubén Sobrino,MF,Cádiz,/en/players/19b776e9/Ruben-Sobrino
Alex Sola,DF,Real Sociedad,/en/players/5fa714d5/Alex-Sola
Dominic Solanke,FW,Bournemouth,/en/players/e77dc3b2/Dominic-Solanke
Augusto Solari,MF,Celta Vigo,/en/players/3ca6106c/Augusto-Solari
Ola Solbakken,FW,Roma,/en/players/78f13530/Ola-Solbakken
Nikola Soldo,DF,Köln,/en/players/4f627629/Nikola-Soldo
Carlos Soler,MF,Valencia,/en/players/fed17f5a/Carlos-Soler
Carlos Soler,MF,Paris S-G,/en/players/fed17f5a/Carlos-Soler
François-Joseph Sollacaro,GK,Ajaccio,/en/players/f19f32b1/Francois-Joseph-Sollacaro
Manor Solomon,FW,Fulham,/en/players/886f9aac/Manor-Solomon
Yann Sommer,GK,M'Gladbach,/en/players/420c18a1/Yann-Sommer
Brandon Soppy,DF,Udinese,/en/players/28f66c2e/Brandon-Soppy
Brandon Soppy,DF,Atalanta,/en/players/28f66c2e/Brandon-Soppy
David Soria,GK,Getafe,/en/players/8f8c6934/David-Soria
Roberto Soriano,MF,Bologna,/en/players/9d4c45d6/Roberto-Soriano
Borna Sosa,DF,Stuttgart,/en/players/af0d79a9/Borna-Sosa
Joaquin Sosa,DF,Bologna,/en/players/50841bef/Joaquin-Sosa
Florian Sotoca,MF,Lens,/en/players/7a42d0df/Florian-Sotoca
Riccardo Sottil,FW,Fiorentina,/en/players/94816803/Riccardo-Sottil
Tomáš Souček,MF,West Ham,/en/players/6613c819/Tomas-Soucek
Matìas Soulé,MF,Juventus,/en/players/c13ddd3e/Matias-Soule
Adama Soumaoro,DF,Bologna,/en/players/7b075c75/Adama-Soumaoro
Boubakary Soumaré,MF,Leicester City,/en/players/ae59b359/Boubakary-Soumare
Arnaud Souquet,DF,Montpellier,/en/players/4e0afc5d/Arnaud-Souquet
Dyego Sousa,FW,Almería,/en/players/e4738e91/Dyego-Sousa
Vinicius Souza,MF,Espanyol,/en/players/6a8a7af8/Vinicius-Souza
Djibril Sow,MF,Eint Frankfurt,/en/players/4c6facae/Djibril-Sow
Çağlar Söyüncü,DF,Leicester City,/en/players/21166ff4/Caglar-Soyuncu
Kevin Spadanuda,MF,Ajaccio,/en/players/a45a5d95/Kevin-Spadanuda
Djed Spence,FW,Tottenham,/en/players/9bc9a519/Djed-Spence
Stijn Spierings,MF,Toulouse,/en/players/a08985b8/Stijn-Spierings
Leonardo Spinazzola,DF,Roma,/en/players/3626daea/Leonardo-Spinazzola
Marco Sportiello,GK,Atalanta,/en/players/ac4003af/Marco-Sportiello
Jack Stacey,DF,Bournemouth,/en/players/558807c0/Jack-Stacey
Anton Stach,MF,Mainz 05,/en/players/0f59a7bf/Anton-Stach
Kostas Stafylidis,MF,Bochum,/en/players/861e0116/Kostas-Stafylidis
Jens Stage,MF,Werder Bremen,/en/players/1fffae99/Jens-Stage
Josip Stanišić,DF,Bayern Munich,/en/players/7ed08d5c/Josip-Stanisic
Junior Stanislas,MF,Bournemouth,/en/players/6992791d/Junior-Stanislas
Jay Stansfield,FW,Fulham,/en/players/b2626673/Jay-Stansfield
Niklas Stark,DF,Werder Bremen,/en/players/aad48be9/Niklas-Stark
Calvin Stengs,FW,Nice,/en/players/8f7e6783/Calvin-Stengs
Pascal Stenzel,DF,Stuttgart,/en/players/99f7e9aa/Pascal-Stenzel
Jack Stephens,DF,Southampton,/en/players/6adbc307/Jack-Stephens
Jack Stephens,DF,Bournemouth,/en/players/6adbc307/Jack-Stephens
Raheem Sterling,FW,Chelsea,/en/players/b400bde0/Raheem-Sterling
Angelo Stiller,MF,Hoffenheim,/en/players/3b1ed320/Angelo-Stiller
Lars Stindl,FW,M'Gladbach,/en/players/7cd6badb/Lars-Stindl
Kevin Stöger,MF,Bochum,/en/players/e5649a78/Kevin-Stoger
Petar Stojanović,DF,Empoli,/en/players/13b44b02/Petar-Stojanovic
John Stones,DF,Manchester City,/en/players/5eecec3d/John-Stones
Jørgen Strand Larsen,FW,Celta Vigo,/en/players/f553b2b3/Jorgen-Strand-Larsen
Gabriel Strefezza,FW,Lecce,/en/players/674cfc5a/Gabriel-Strefezza
Dávid Strelec,FW,Spezia,/en/players/2cb9486d/David-Strelec
Pascal Struijk,DF,Leeds United,/en/players/f4d296e4/Pascal-Struijk
Cristhian Stuani,FW,Girona,/en/players/220c11f1/Cristhian-Stuani
Damián Suárez,DF,Getafe,/en/players/ba5004e1/Damian-Suarez
Mario Suárez,DF,Rayo Vallecano,/en/players/7106f0a0/Mario-Suarez
Isaac Success,FW,Udinese,/en/players/f573a8bf/Isaac-Success
Niklas Süle,DF,Dortmund,/en/players/e33c06cf/Niklas-Sule
Ibrahim Sulemana,MF,Hellas Verona,/en/players/230c3f3a/Ibrahim-Sulemana
Kamaldeen Sulemana,FW,Rennes,/en/players/a62f8bf1/Kamaldeen-Sulemana
Crysencio Summerville,FW,Leeds United,/en/players/df04eb4b/Crysencio-Summerville
Ivan Šunjić,MF,Hertha BSC,/en/players/e18098de/Ivan-Sunjic
Sam Surridge,FW,Nott'ham Forest,/en/players/b017b770/Sam-Surridge
Suso,FW,Sevilla,/en/players/4e219ad2/Suso
Mattias Svanberg,MF,Wolfsburg,/en/players/92d83c27/Mattias-Svanberg
Williot Swedberg,MF,Celta Vigo,/en/players/184fe4b2/Williot-Swedberg
Issiaga Sylla,DF,Toulouse,/en/players/b99bec05/Issiaga-Sylla
Wojciech Szczęsny,GK,Juventus,/en/players/01b8a2b2/Wojciech-Szczesny
Dominik Szoboszlai,MF,RB Leipzig,/en/players/934e1968/Dominik-Szoboszlai
Alexander Sørloth,FW,Real Sociedad,/en/players/e92cd3f7/Alexander-Sorloth
Alexander Sørloth,FW,RB Leipzig,/en/players/e92cd3f7/Alexander-Sorloth
Nicolás Tagliafico,DF,Lyon,/en/players/f0661424/Nicolas-Tagliafico
Jonathan Tah,DF,Leverkusen,/en/players/bd142efb/Jonathan-Tah
Benjamin Tahirovic,MF,Roma,/en/players/eb3022c3/Benjamin-Tahirovic
Waniss Taibi,MF,Angers,/en/players/95192fe4/Waniss-Taibi
Flavien Tait,MF,Rennes,/en/players/a0f9b535/Flavien-Tait
Montassar Talbi,DF,Lorient,/en/players/a4a44eb0/Montassar-Talbi
Adrien Tameze,MF,Hellas Verona,/en/players/8da74c05/Adrien-Tameze
Japhet Tanganga,DF,Tottenham,/en/players/e9971f2d/Japhet-Tanganga
Renato Tapia,MF,Celta Vigo,/en/players/34269bdf/Renato-Tapia
Edmond Tapsoba,DF,Leverkusen,/en/players/a73c8f95/Edmond-Tapsoba
Florian Tardieu,MF,Troyes,/en/players/ed39121c/Florian-Tardieu
Matt Targett,DF,Newcastle Utd,/en/players/e514ab62/Matt-Targett
James Tarkowski,DF,Everton,/en/players/15ea812b/James-Tarkowski
Ciprian Tătărușanu,GK,Milan,/en/players/b056e3da/Ciprian-Tatarusanu
Niklas Tauer,DF,Mainz 05,/en/players/27270af4/Niklas-Tauer
Nuno Tavares,DF,Marseille,/en/players/a65c844b/Nuno-Tavares
Marcus Tavernier,MF,Bournemouth,/en/players/5c0da4a4/Marcus-Tavernier
Enzo Tchato,DF,Montpellier,/en/players/7f783431/Enzo-Tchato
Aurélien Tchouaméni,MF,Real Madrid,/en/players/4f255115/Aurelien-Tchouameni
Mathys Tel,FW,Bayern Munich,/en/players/829aa60c/Mathys-Tel
Alex Telles,DF,Sevilla,/en/players/e73c9bb2/Alex-Telles
Marc-André ter Stegen,GK,Barcelona,/en/players/6f51e382/Marc-Andre-ter-Stegen
Simon Terodde,FW,Schalke 04,/en/players/863ff1ee/Simon-Terodde
Filippo Terracciano,DF,Hellas Verona,/en/players/5cbb5ad6/Filippo-Terracciano
Pietro Terracciano,GK,Fiorentina,/en/players/e1b0a70d/Pietro-Terracciano
Ramón Terrats,MF,Girona,/en/players/f36016a5/Ramon-Terrats
Martin Terrier,FW,Rennes,/en/players/5148dcc5/Martin-Terrier
Aleksa Terzić,DF,Fiorentina,/en/players/3ef0a2d7/Aleksa-Terzic
Tetê,FW,Lyon,/en/players/7120a04d/Tete
Kenny Tete,DF,Fulham,/en/players/77d7c96f/Kenny-Tete
Arthur Theate,DF,Rennes,/en/players/df8d6029/Arthur-Theate
Malick Thiaw,DF,Milan,/en/players/ff5ea0bf/Malick-Thiaw
Malick Thiaw,DF,Schalke 04,/en/players/ff5ea0bf/Malick-Thiaw
Jan Thielmann,FW,Köln,/en/players/fd53759d/Jan-Thielmann
Sada Thioub,FW,Angers,/en/players/f4bc42b1/Sada-Thioub
Luke Thomas,DF,Leicester City,/en/players/fc027d02/Luke-Thomas
Adrien Thomasson,MF,Strasbourg,/en/players/c76b7567/Adrien-Thomasson
Adrien Thomasson,FW,Lens,/en/players/c76b7567/Adrien-Thomasson
Morten Thorsby,MF,Union Berlin,/en/players/d1b49282/Morten-Thorsby
Kristian Thorstvedt,MF,Sassuolo,/en/players/76ff8d0d/Kristian-Thorstvedt
Marcus Thuram,FW,M'Gladbach,/en/players/6f8cd6d0/Marcus-Thuram
Khéphren Thuram-Ulie,MF,Nice,/en/players/7d9397f8/Khephren-Thuram-Ulie
Youri Tielemans,MF,Leicester City,/en/players/56f7a928/Youri-Tielemans
Kieran Tierney,DF,Arsenal,/en/players/fce2302c/Kieran-Tierney
Steffen Tigges,FW,Köln,/en/players/6b8887c2/Steffen-Tigges
Jean-Clair Todibo,DF,Nice,/en/players/88f130ed/Jean-Clair-Todibo
Harry Toffolo,DF,Nott'ham Forest,/en/players/a105d46a/Harry-Toffolo
Karl Toko Ekambi,FW,Lyon,/en/players/5ceba7fc/Karl-Toko-Ekambi
Corentin Tolisso,MF,Lyon,/en/players/652d4c37/Corentin-Tolisso
Jeremy Toljan,DF,Sassuolo,/en/players/a96e5dc0/Jeremy-Toljan
Rafael Tolói,DF,Atalanta,/en/players/c56dc39e/Rafael-Toloi
Raúl de Tomás,FW,Rayo Vallecano,/en/players/02ef8778/Raul-de-Tomas
Tiago Tomás,FW,Stuttgart,/en/players/b492126a/Tiago-Tomas
Takehiro Tomiyasu,DF,Arsenal,/en/players/b3af9be1/Takehiro-Tomiyasu
James Tomkins,DF,Crystal Palace,/en/players/e7ca0439/James-Tomkins
Fikayo Tomori,DF,Milan,/en/players/7edfbb8a/Fikayo-Tomori
Sandro Tonali,MF,Milan,/en/players/0db169ae/Sandro-Tonali
Ivan Toney,FW,Brentford,/en/players/e09f279b/Ivan-Toney
Pablo Torre,FW,Barcelona,/en/players/04e531b6/Pablo-Torre
Ferrán Torres,FW,Barcelona,/en/players/9e1035f8/Ferran-Torres
Óliver Torres,MF,Sevilla,/en/players/58a9a4d9/Oliver-Torres
Pau Torres,DF,Villarreal,/en/players/532e1e4f/Pau-Torres
Roberto Torres,FW,Osasuna,/en/players/d733aa38/Roberto-Torres
Lucas Torró,MF,Osasuna,/en/players/0e4fef6e/Lucas-Torro
Nabil Touaizi,MF,Espanyol,/en/players/e96b2583/Nabil-Touaizi
Almamy Touré,DF,Eint Frankfurt,/en/players/c8c60119/Almamy-Toure
Birama Touré,MF,Auxerre,/en/players/a4b798a9/Birama-Toure
Souleymane Touré,DF,Marseille,/en/players/01fd01e8/Souleymane-Toure
Souleymane Touré,DF,Auxerre,/en/players/01fd01e8/Souleymane-Toure
Lucas Tousart,MF,Hertha BSC,/en/players/71ec39ef/Lucas-Tousart
Yoann Touzghar,FW,Ajaccio,/en/players/4e47507a/Yoann-Touzghar
Adama Traoré,FW,Wolves,/en/players/9a28eba4/Adama-Traore
Boubacar Traoré,MF,Wolves,/en/players/999ceb5f/Boubacar-Traore
Charles Traore,DF,Nantes,/en/players/de488e56/Charles-Traore
Hamari Traoré,DF,Rennes,/en/players/a4b1028a/Hamari-Traore
Kevin Trapp,GK,Eint Frankfurt,/en/players/ce17b5eb/Kevin-Trapp
Mark Travers,GK,Bournemouth,/en/players/fe558029/Mark-Travers
Óscar Trejo,MF,Rayo Vallecano,/en/players/fc647b34/Oscar-Trejo
Manu Trigueros,MF,Villarreal,/en/players/963829d0/Manu-Trigueros
Christopher Trimmel,DF,Union Berlin,/en/players/056d2d95/Christopher-Trimmel
Kieran Trippier,DF,Newcastle Utd,/en/players/21512407/Kieran-Trippier
Leandro Trossard,FW,Brighton,/en/players/38ceb24a/Leandro-Trossard
Adrien Truffert,DF,Rennes,/en/players/5d0e0a1f/Adrien-Truffert
Frank Tsadjout,FW,Cremonese,/en/players/0588a092/Frank-Tsadjout
Kostas Tsimikas,DF,Liverpool,/en/players/f315ca93/Kostas-Tsimikas
Alessandro Tuia,DF,Lecce,/en/players/26c54058/Alessandro-Tuia
Beñat Turrientes,MF,Real Sociedad,/en/players/068f4dec/Benat-Turrientes
Tuta,DF,Eint Frankfurt,/en/players/35d64857/Tuta
Iyenoma Udogie,DF,Udinese,/en/players/7cd520e8/Iyenoma-Udogie
Ike Ugbo,FW,Troyes,/en/players/8a53d24b/Ike-Ugbo
Chimuanya Ugochukwu,MF,Rennes,/en/players/1df4a109/Chimuanya-Ugochukwu
Sven Ulreich,GK,Bayern Munich,/en/players/7d3e7da6/Sven-Ulreich
Lauren Ulrich,MF,Stuttgart,/en/players/cd61c7af/Lauren-Ulrich
Samuel Umtiti,DF,Lecce,/en/players/3eed9821/Samuel-Umtiti
Enes Ünal,FW,Getafe,/en/players/f8eca1b6/Enes-Unal
Deniz Undav,FW,Brighton,/en/players/dd549382/Deniz-Undav
Cengiz Ünder,MF,Marseille,/en/players/1880614f/Cengiz-Under
Dayot Upamecano,DF,Bayern Munich,/en/players/d248cd8f/Dayot-Upamecano
Filip Uremović,DF,Hertha BSC,/en/players/af842091/Filip-Uremovic
Oscar Ureña,MF,Girona,/en/players/2dd7e29d/Oscar-Urena
Jere Uronen,DF,Brest,/en/players/d75f3980/Jere-Uronen
Mark Uth,MF,Köln,/en/players/a3ddb1b9/Mark-Uth
Josha Vagnoman,DF,Stuttgart,/en/players/fb377d11/Josha-Vagnoman
Diego Valencia,MF,Salernitana,/en/players/71005acd/Diego-Valencia
Óscar Valentín,MF,Rayo Vallecano,/en/players/592f3158/Oscar-Valentin
Emanuele Valeri,DF,Cremonese,/en/players/ec52b661/Emanuele-Valeri
Valery,MF,Girona,/en/players/4acd733a/Valery
Yan Valery,DF,Southampton,/en/players/531a4aa8/Yan-Valery
Yan Valery,DF,Angers,/en/players/531a4aa8/Yan-Valery
Enrique Valiente,DF,Sevilla,/en/players/0a69de7b/Enrique-Valiente
Martin Valjent,DF,Mallorca,/en/players/f2c6ac01/Martin-Valjent
Manu Vallejo,FW,Girona,/en/players/0bc4e720/Manu-Vallejo
Mattia Valoti,MF,Monza,/en/players/c414df9d/Mattia-Valoti
Federico Valverde,FW,Real Madrid,/en/players/0959c2a2/Federico-Valverde
Virgil van Dijk,DF,Liverpool,/en/players/e06683ca/Virgil-van-Dijk
Vanderson,DF,Monaco,/en/players/ee45fd85/Vanderson
Raphaël Varane,DF,Manchester Utd,/en/players/9f8e9423/Raphael-Varane
Jamie Vardy,FW,Leicester City,/en/players/45963054/Jamie-Vardy
Ruben Vargas,MF,Augsburg,/en/players/6ecbddf6/Ruben-Vargas
Johan Vásquez,DF,Cremonese,/en/players/5eaed77a/Johan-Vasquez
Jesus Vazquez,DF,Valencia,/en/players/106c142c/Jesus-Vazquez
Kevin Vázquez,MF,Celta Vigo,/en/players/ee923664/Kevin-Vazquez
Lucas Vázquez,DF,Real Madrid,/en/players/fd51b456/Lucas-Vazquez
Matías Vecino,MF,Lazio,/en/players/44ac04e9/Matias-Vecino
Gabriel Veiga,MF,Celta Vigo,/en/players/35a6e5c7/Gabriel-Veiga
Miloš Veljković,DF,Werder Bremen,/en/players/a5ae8f8e/Milos-Veljkovic
Miguel Veloso,MF,Hellas Verona,/en/players/ab1ca213/Miguel-Veloso
Joël Veltman,DF,Brighton,/en/players/dad4b285/Joel-Veltman
Mickey van de Ven,DF,Wolfsburg,/en/players/8fe2a392/Mickey-van-de-Ven
Unai Vencedor Paris,MF,Athletic Club,/en/players/4112ace5/Unai-Vencedor-Paris
Lorenzo Venuti,DF,Fiorentina,/en/players/983ff2c7/Lorenzo-Venuti
Daniele Verde,FW,Spezia,/en/players/d3298c99/Daniele-Verde
Simone Verdi,MF,Hellas Verona,/en/players/0375723e/Simone-Verdi
Gonzalo Verdú,DF,Elche,/en/players/1c2c55fc/Gonzalo-Verdu
Jordan Veretout,MF,Marseille,/en/players/4a56052c/Jordan-Veretout
Marco Verratti,MF,Paris S-G,/en/players/1467af0d/Marco-Verratti
Valerio Verre,MF,Sampdoria,/en/players/33ecf462/Valerio-Verre
Mikel Vesga,MF,Athletic Club,/en/players/b0fce72c/Mikel-Vesga
Guglielmo Vicario,GK,Empoli,/en/players/77d6fd4d/Guglielmo-Vicario
Aleix Vidal,FW,Espanyol,/en/players/04965583/Aleix-Vidal
Clément Vidal,DF,Ajaccio,/en/players/b2791a55/Clement-Vidal
Nacho Vidal,DF,Osasuna,/en/players/3a9c4b7b/Nacho-Vidal
Gabriel Vidovic,FW,Bayern Munich,/en/players/5360a956/Gabriel-Vidovic
Fabio Vieira,MF,Arsenal,/en/players/6412cc03/Fabio-Vieira
Ronaldo Vieira,MF,Sampdoria,/en/players/75e60d75/Ronaldo-Vieira
Emanuel Vignato,MF,Bologna,/en/players/ec5dae45/Emanuel-Vignato
Samuele Vignato,FW,Monza,/en/players/a14d0ab0/Samuele-Vignato
Tonny Vilhena,MF,Salernitana,/en/players/c7069d87/Tonny-Vilhena
Toni Villa,MF,Valladolid,/en/players/636eae97/Toni-Villa
Toni Villa,MF,Girona,/en/players/636eae97/Toni-Villa
Asier Villalibre,FW,Athletic Club,/en/players/57be54ec/Asier-Villalibre
Gonzalo Villar,MF,Sampdoria,/en/players/bdc74a8f/Gonzalo-Villar
Gonzalo Villar,MF,Getafe,/en/players/bdc74a8f/Gonzalo-Villar
Matías Viña,DF,Roma,/en/players/08eb3b58/Matias-Vina
Rúben Vinagre,DF,Everton,/en/players/b937e490/Ruben-Vinagre
Carlos Vinícius,FW,Fulham,/en/players/8b529245/Carlos-Vinicius
Alan Virginius,FW,Lille,/en/players/01becd60/Alan-Virginius
Mattia Viti,DF,Nice,/en/players/75438a9a/Mattia-Viti
Vitinha,MF,Paris S-G,/en/players/3b029691/Vitinha
Daniel Vivian,DF,Athletic Club,/en/players/ab7bf91d/Daniel-Vivian
Dušan Vlahović,FW,Juventus,/en/players/79443529/Dusan-Vlahovic
Nikola Vlašić,MF,Torino,/en/players/aa8e289e/Nikola-Vlasic
Joel Voelkerling Persson,FW,Lecce,/en/players/b3ef6517/Joel-Voelkerling-Persson
Kevin Vogt,DF,Hoffenheim,/en/players/1d8e9add/Kevin-Vogt
Mërgim Vojvoda,DF,Torino,/en/players/be2706c0/Mergim-Vojvoda
Kevin Volland,MF,Monaco,/en/players/64f69877/Kevin-Volland
Cristian Volpato,MF,Roma,/en/players/72f87f25/Cristian-Volpato
Aster Vranckx,MF,Milan,/en/players/f86cd5df/Aster-Vranckx
Aster Vranckx,MF,Wolfsburg,/en/players/f86cd5df/Aster-Vranckx
Stefan de Vrij,DF,Inter,/en/players/d0d8dd44/Stefan-de-Vrij
Robert Wagner,MF,Freiburg,/en/players/e3d3fbeb/Robert-Wagner
Walace,MF,Udinese,/en/players/26db8853/Walace
Theo Walcott,FW,Southampton,/en/players/1ecb65be/Theo-Walcott
Luca Waldschmidt,FW,Wolfsburg,/en/players/e5a35ae9/Luca-Waldschmidt
Kyle Walker,DF,Manchester City,/en/players/86dd77d1/Kyle-Walker
Kyle Walker-Peters,DF,Southampton,/en/players/984a5a64/Kyle-Walker-Peters
Sebastian Walukiewicz,DF,Empoli,/en/players/217875a4/Sebastian-Walukiewicz
Aaron Wan-Bissaka,DF,Manchester Utd,/en/players/9e525177/Aaron-Wan-Bissaka
Paul Wanner,MF,Bayern Munich,/en/players/cb64672e/Paul-Wanner
Danny Ward,GK,Leicester City,/en/players/d3ce0e89/Danny-Ward
Joel Ward,DF,Crystal Palace,/en/players/8a7ff278/Joel-Ward
James Ward-Prowse,MF,Southampton,/en/players/3515d404/James-Ward-Prowse
Ollie Watkins,FW,Aston Villa,/en/players/aed3a70f/Ollie-Watkins
Timothy Weah,DF,Lille,/en/players/8eec784d/Timothy-Weah
Adam Webster,DF,Brighton,/en/players/c40b6180/Adam-Webster
Wout Weghorst,FW,Manchester Utd,/en/players/c4e87b8b/Wout-Weghorst
Julian Weigl,MF,M'Gladbach,/en/players/346d51d9/Julian-Weigl
Nelson Weiper,MF,Mainz 05,/en/players/231c67ff/Nelson-Weiper
Mitchell Weiser,DF,Werder Bremen,/en/players/30c220c3/Mitchell-Weiser
Noah Weißhaupt,FW,Freiburg,/en/players/dd676a97/Noah-Weisshaupt
Shon Weissman,FW,Valladolid,/en/players/379dc075/Shon-Weissman
Danny Welbeck,FW,Brighton,/en/players/ce5143da/Danny-Welbeck
Marcel Wenig,MF,Eint Frankfurt,/en/players/1c86aa16/Marcel-Wenig
Timo Werner,FW,RB Leipzig,/en/players/49fe9070/Timo-Werner
Ben White,DF,Arsenal,/en/players/35e413f1/Ben-White
Harvey White,MF,Tottenham,/en/players/4d90ce8c/Harvey-White
Silvan Widmer,DF,Mainz 05,/en/players/f68b64fc/Silvan-Widmer
Mateusz Wieteska,DF,Clermont Foot,/en/players/3ecc8c5f/Mateusz-Wieteska
Georginio Wijnaldum,MF,Roma,/en/players/eb58eef0/Georginio-Wijnaldum
Iñaki Williams,FW,Athletic Club,/en/players/6a99e0b1/Inaki-Williams
Neco Williams,DF,Nott'ham Forest,/en/players/dd323728/Neco-Williams
Nico Williams,FW,Athletic Club,/en/players/afdc14d7/Nico-Williams
Willian,FW,Fulham,/en/players/8b9ebd03/Willian
Joe Willock,MF,Newcastle Utd,/en/players/a3b03921/Joe-Willock
Callum Wilson,FW,Newcastle Utd,/en/players/c596fcb0/Callum-Wilson
Harry Wilson,FW,Fulham,/en/players/c6dc9ecd/Harry-Wilson
Patrick Wimmer,FW,Wolfsburg,/en/players/cb11b429/Patrick-Wimmer
Jonas Wind,FW,Wolfsburg,/en/players/2077ae86/Jonas-Wind
Harry Winks,MF,Sampdoria,/en/players/2f7acede/Harry-Winks
Frederik Winther,DF,Augsburg,/en/players/a1257b5e/Frederik-Winther
Yoane Wissa,FW,Brentford,/en/players/2500cef9/Yoane-Wissa
Axel Witsel,DF,Atlético Madrid,/en/players/5dfc6ad5/Axel-Witsel
Maximilian Wöber,DF,Leeds United,/en/players/4b803b3c/Maximilian-Wober
Hannes Wolf,FW,M'Gladbach,/en/players/be42a291/Hannes-Wolf
Marius Wolf,DF,Dortmund,/en/players/fa661778/Marius-Wolf
Jeong Woo-yeong,MF,Freiburg,/en/players/6190474d/Jeong-Woo-yeong
Chris Wood,FW,Newcastle Utd,/en/players/4e9a0555/Chris-Wood
Christopher Wooh,DF,Rennes,/en/players/b003239d/Christopher-Wooh
Christopher Wooh,MF,Lens,/en/players/b003239d/Christopher-Wooh
Joe Worrall,DF,Nott'ham Forest,/en/players/a5212312/Joe-Worrall
Xeka,MF,Rennes,/en/players/f3600c02/Xeka
Granit Xhaka,MF,Arsenal,/en/players/e61b8aee/Granit-Xhaka
Jawad El Yamiq,DF,Valladolid,/en/players/f6f6b6e8/Jawad-El-Yamiq
Ryan Yates,MF,Nott'ham Forest,/en/players/c1fe2a48/Ryan-Yates
Yusuf Yazıcı,MF,Lille,/en/players/f5c8b425/Yusuf-Yazici
Gerard Yepes,MF,Sampdoria,/en/players/ee9040b4/Gerard-Yepes
Darlin Yongwa,FW,Lorient,/en/players/061266cd/Darlin-Yongwa
Leny Yoro,DF,Lille,/en/players/6763f716/Leny-Yoro
Maya Yoshida,DF,Schalke 04,/en/players/caffaf5a/Maya-Yoshida
Ashley Young,DF,Aston Villa,/en/players/be927d03/Ashley-Young
Mohamed Youssouf,DF,Ajaccio,/en/players/1a85bcdb/Mohamed-Youssouf
Mattia Zaccagni,FW,Lazio,/en/players/d85c238b/Mattia-Zaccagni
Dan-Axel Zagadou,DF,Stuttgart,/en/players/a4effc55/Dan-Axel-Zagadou
Wilfried Zaha,FW,Crystal Palace,/en/players/b2bc3b1f/Wilfried-Zaha
Warren Zaire-Emery,MF,Paris S-G,/en/players/6b9960cf/Warren-Zaire-Emery
Denis Zakaria,MF,Chelsea,/en/players/384d58d9/Denis-Zakaria
Denis Zakaria,MF,Juventus,/en/players/384d58d9/Denis-Zakaria
Rodrigo Zalazar,MF,Schalke 04,/en/players/fc3697dd/Rodrigo-Zalazar
Joseba Zaldúa,DF,Cádiz,/en/players/5ca20b7a/Joseba-Zaldua
Nicola Zalewski,DF,Roma,/en/players/45191c29/Nicola-Zalewski
Andre-Frank Zambo Anguissa,MF,Napoli,/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa
Oliver Zandén,DF,Toulouse,/en/players/72d4922b/Oliver-Zanden
Luca Zanimacchia,MF,Cremonese,/en/players/5e834dce/Luca-Zanimacchia
Nicolò Zaniolo,MF,Roma,/en/players/9907b1c8/Nicolo-Zaniolo
Alessandro Zanoli,DF,Sampdoria,/en/players/3b12b11f/Alessandro-Zanoli
Alessandro Zanoli,DF,Napoli,/en/players/3b12b11f/Alessandro-Zanoli
